mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
14	13	5/8	5/8	3/4	2	1	V(94)/III					a	i		V(94)/III		V			94	III			M	1	1	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	0.5	0.0
15	14	0	0	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.75	0.0
15	14	3/16	3/16	3/4	2	1	III					a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.25	0.0
15	14	1/4	1/4	3/4	2	1	V(6)/III					a	i		V(6)/III		V			6	III			M	1	1	1, 5, 4		1.0	1.0	0	4	0.0	0.0	2.0	0.0
16	15	0	0	3/4	2	1	V7/III					a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
16	15	3/16	3/16	3/4	2	1	III					a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.25	0.0
16	15	1/4	1/4	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.0	1.0	0.0
16	15	1/2	1/2	3/4	2	1	V(94)/III					a	i		V(94)/III		V			94	III			M	1	1	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	1.0	0.0
17	16	0	0	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.8125	0.0
17	16	3/16	3/16	3/4	2	1	V7/III					a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.1875	0.0
17	16	1/4	1/4	3/4	2	1	III}					a	i		III		III						}	M	1	1	0, 4, 1		0.0	0.0	1	10	0.09090909090909091	0.0625	2.9375	0.020833333333333332
18	17	1/4	1/4	3/4	2	1	VI6					a	i		VI6		VI		6					M	1	1	3, 0, -1		-1.0	3.0	2	5	0.2857142857142857	0.20833333333333334	1.6041666666666667	0.11494252873563218
18	17	5/8	5/8	3/4	2	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.1875	0.0
19	18	0	0	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.4375	0.0
19	18	3/16	3/16	3/4	2	1	V2					a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.25	0.0
19	18	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	3	5	0.375	0.3333333333333333	1.4166666666666667	0.19047619047619047
19	18	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
20	19	0	0	3/4	2	1	v6					a	i		v6		v		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.75	0.0
20	19	3/16	3/16	3/4	2	1	V43(4)/v					a	i		V43(4)/v		V		43	4	v			Mm7	1	1	6, 3, 5, 4		5.0	6.0	0	4	0.0	0.0	0.25	0.0
20	19	1/4	1/4	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
20	19	1/2	1/2	3/4	2	1	V/v					a	i		V/v		V				v			M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
21	20	0	0	3/4	2	1	V|PAC}					a	i		V		V					PAC	}	M	1	1	4, 8, 5		4.0	4.0	0	7	0.0	0.0	3.75	0.0
22	21	0	0	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
22	21	1/4	1/4	3/4	2	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2.0	3.0	2	6	0.25	0.20833333333333334	2.0416666666666665	0.0925925925925926
22	21	5/8	5/8	3/4	2	1	ii%43					a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	0	2	0.0	0.0	0.1875	0.0
23	22	0	0	3/4	2	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3.0	4.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
23	22	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	2	5	0.2857142857142857	0.20833333333333334	1.6666666666666667	0.11111111111111112
23	22	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
24	23	0	0	3/4	2	1	i2					a	i		i2		i		2					mm7	1	1	1, 3, 0, 4		3.0	1.0	0	4	0.0	0.0	0.75	0.0
24	23	3/16	3/16	3/4	2	1	.Ger6					a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9.0	-1.0	0	4	0.0	0.0	0.25	0.0
24	23	1/4	1/4	3/4	2	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4.0	4.0	0	4	0.0	0.0	1.0	0.0
24	23	1/2	1/2	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
25	24	0	0	3/4	2	1	i|PAC}					a	i		i		i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	1.5	0.0
26	25	0	0	3/4	2	1	III{					a	i		III		III						{	M	1	1	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
26	25	1/4	1/4	3/4	2	1	VI6					a	i		VI6		VI		6					M	1	1	3, 0, -1		-1.0	3.0	2	5	0.2857142857142857	0.20833333333333334	1.6041666666666667	0.11494252873563218
26	25	5/8	5/8	3/4	2	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.1875	0.0
27	26	0	0	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.4375	0.0
27	26	3/16	3/16	3/4	2	1	V2					a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.25	0.0
27	26	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	3	5	0.375	0.3333333333333333	1.4166666666666667	0.19047619047619047
27	26	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
28	27	0	0	3/4	2	1	v6					a	i		v6		v		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.75	0.0
28	27	3/16	3/16	3/4	2	1	V43(4)/v					a	i		V43(4)/v		V		43	4	v			Mm7	1	1	6, 3, 5, 4		5.0	6.0	0	4	0.0	0.0	0.25	0.0
28	27	1/4	1/4	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
28	27	1/2	1/2	3/4	2	1	V/v					a	i		V/v		V				v			M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
29	28	0	0	3/4	2	1	V|PAC}					a	i		V		V					PAC	}	M	1	1	4, 8, 5		4.0	4.0	0	7	0.0	0.0	3.75	0.0
30	29	0	0	3/4	2	1	i6{					a	i		i6		i		6				{	m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
30	29	1/4	1/4	3/4	2	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2.0	3.0	2	6	0.25	0.20833333333333334	2.0416666666666665	0.0925925925925926
30	29	5/8	5/8	3/4	2	1	ii%43					a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	0	2	0.0	0.0	0.1875	0.0
31	30	0	0	3/4	2	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3.0	4.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
31	30	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	2	5	0.2857142857142857	0.20833333333333334	1.6666666666666667	0.11111111111111112
31	30	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
32	31	0	0	3/4	2	1	i2					a	i		i2		i		2					mm7	1	1	1, 3, 0, 4		3.0	1.0	0	4	0.0	0.0	0.75	0.0
32	31	3/16	3/16	3/4	2	1	.Ger6					a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9.0	-1.0	0	4	0.0	0.0	0.25	0.0
32	31	1/4	1/4	3/4	2	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4.0	4.0	0	4	0.0	0.0	1.0	0.0
32	31	1/2	1/2	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
33	32	0	0	3/4	2	1	I.I|PAC}					a	I		I		I					PAC	}	M	1	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	2.25	0.0
34	65	0	0	3/4	2	1	V7{					a	I		V7		V		7				{	Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	8	0.0	0.0	2.5	0.0
35	66	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.3125	0.0
35	66	3/16	3/16	3/4	2	1	I(97)					a	I		I(97)		I			97				M	1	0	3, 7, 4	5, 8	3.0	3.0	0	6	0.0	0.0	0.75	0.0
35	66	1/2	1/2	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
36	67	0	0	3/4	2	1	IV					a	I		IV		IV							M	1	0	2, 6, 3		2.0	2.0	0	10	0.0	0.0	2.875	0.0
37	68	3/16	3/16	3/4	2	1	vii%43/V					a	I		vii%43/V		vii	%	43		V			%7	1	0	3, 7, 9, 6		9.0	3.0	0	7	0.0	0.0	0.8125	0.0
37	68	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
38	69	0	0	3/4	2	1	V7(9#7)					a	I		V7(9#7)		V		7	9#7				Mm7	1	0	4, 8, 5, 9	6	4.0	4.0	1	7	0.125	0.0625	1.0625	0.05555555555555555
38	69	1/2	1/2	3/4	2	1	V7					a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	1.0	0.0
39	70	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
39	70	3/16	3/16	3/4	2	1	vii%7/V					a	I		vii%7/V		vii	%	7		V			%7	1	0	9, 6, 3, 7		9.0	9.0	0	6	0.0	0.0	0.75	0.0
39	70	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
40	71	0	0	3/4	2	1	V7(9#7)/V					a	I		V7(9#7)/V		V		7	9#7	V			Mm7	1	0	5, 9, 6, 10	7	5.0	5.0	1	7	0.125	0.0625	1.0625	0.05555555555555555
40	71	1/2	1/2	3/4	2	1	V7/V					a	I		V7/V		V		7		V			Mm7	1	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
41	72	0	0	3/4	2	1	vii%43/V/V					a	I		vii%43/V/V		vii	%	43		V/V			%7	1	0	4, 8, 10, 7		10.0	4.0	0	9	0.0	0.0	1.1875	0.0
41	72	1/2	1/2	3/4	2	1	V(64)/V}	-1.63478	9.15883	0.498276	/	a	I		V(64)/V		V			64	V		}	M	1	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	1.0	0.0
42	73	0	0	3/4	2	1	ii{					a	I		ii		ii						{	m	1	0	5, 2, 6		5.0	5.0	0	8	0.0	0.0	2.5	0.0
43	74	0	0	3/4	2	1	vi(94)					a	I		vi(94)		vi			94				m	1	0	6, 5, 7	8	6.0	6.0	0	8	0.0	0.0	1.125	0.0
43	74	1/2	1/2	3/4	2	1	vi6					a	I		vi6		vi		6					m	1	0	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.0	0.0
44	75	0	0	3/4	2	1	IV					a	I		IV		IV							M	1	0	2, 6, 3		2.0	2.0	0	10	0.0	0.0	2.875	0.0
45	76	3/16	3/16	3/4	2	1	vii%43/V					a	I		vii%43/V		vii	%	43		V			%7	1	0	3, 7, 9, 6		9.0	3.0	0	7	0.0	0.0	0.8125	0.0
45	76	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
46	77	0	0	3/4	2	1	V7(9#7)					a	I		V7(9#7)		V		7	9#7				Mm7	1	0	4, 8, 5, 9	6	4.0	4.0	1	7	0.125	0.0625	1.0625	0.05555555555555555
46	77	1/2	1/2	3/4	2	1	V7					a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	1.0	0.0
47	78	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.25	0.0
47	78	3/16	3/16	3/4	2	1	vii%7/V					a	I		vii%7/V		vii	%	7		V			%7	1	0	9, 6, 3, 7		9.0	9.0	0	6	0.0	0.0	0.75	0.0
47	78	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
48	79	0	0	3/4	2	1	I6(4)					a	I		I6(4)		I		6	4				M	1	0	2, 4, 3		3.0	2.0	0	2	0.0	0.0	0.375	0.0
48	79	3/16	3/16	3/4	2	1	I6					a	I		I6		I		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.25	0.0
48	79	1/4	1/4	3/4	2	1	I6(4)					a	I		I6(4)		I		6	4				M	1	0	2, 4, 3		3.0	2.0	0	2	0.0	0.0	0.5	0.0
48	79	1/2	1/2	3/4	2	1	I6					a	I		I6		I		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
49	80	0	0	3/4	2	1	I(2)					a	I		I(2)		I			2				M	1	0	5, 7, 4		3.0	5.0	0	2	0.0	0.0	0.375	0.0
49	80	3/16	3/16	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
49	80	1/4	1/4	3/4	2	1	I(2)					a	I		I(2)		I			2				M	1	0	5, 7, 4		3.0	5.0	0	2	0.0	0.0	0.5	0.0
49	80	1/2	1/2	3/4	2	1	I}					a	I		I		I						}	M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
50	81	0	0	3/4	2	1	iii{					a	I		iii		iii						{	m	1	0	7, 4, 8		7.0	7.0	0	7	0.0	0.0	2.25	0.0
51	82	0	0	3/4	2	1	V/iii					a	I		V/iii		V				iii			M	1	0	8, 12, 9		8.0	8.0	0	2	0.0	0.0	0.3125	0.0
51	82	3/16	3/16	3/4	2	1	V7(9)/iii					a	I		V7(9)/iii		V		7	9	iii			Mm7	1	0	8, 12, 9, 6	3	8.0	8.0	2	6	0.25	0.0	0.75	0.0
51	82	1/2	1/2	3/4	2	1	V7/iii					a	I		V7/iii		V		7		iii			Mm7	1	0	8, 12, 9, 6		8.0	8.0	0	4	0.0	0.0	1.0	0.0
52	83	0	0	3/4	2	1	iii					a	I		iii		iii							m	1	0	7, 4, 8		7.0	7.0	0	7	0.0	0.0	2.25	0.0
53	84	0	0	3/4	2	1	vii					a	I		vii		vii							m	1	0	8, 5, 9		8.0	8.0	0	6	0.0	0.0	0.625	0.0
53	84	1/4	1/4	3/4	2	1	vii(9)					a	I		vii(9)		vii			9				m	1	0	8, 5, 9	3	8.0	8.0	0	3	0.0	0.0	0.5	0.0
53	84	1/2	1/2	3/4	2	1	vii					a	I		vii		vii							m	1	0	8, 5, 9		8.0	8.0	0	4	0.0	0.0	1.0	0.0
54	85	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	2.25	0.0
55	86	0	0	3/4	2	1	V					a	I		V		V							M	1	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.5625	0.0
55	86	1/4	1/4	3/4	2	1	V(9)					a	I		V(9)		V			9				M	1	0	4, 8, 5	6	4.0	4.0	0	2	0.0	0.0	0.5	0.0
55	86	1/2	1/2	3/4	2	1	V					a	I		V		V							M	1	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
56	87	0	0	3/4	2	1	V7(9)/ii					a	I		V7(9)/ii		V		7	9	ii			Mm7	1	0	6, 10, 7, 4	1	6.0	6.0	4	4	0.5	0.875	0.25	0.7777777777777778
56	87	1/2	1/2	3/4	2	1	V7/ii					a	I		V7/ii		V		7		ii			Mm7	1	0	6, 10, 7, 4		6.0	6.0	0	4	0.0	0.0	1.0	0.0
57	88	0	0	3/4	2	1	V(6)/V					a	I		V(6)/V		V			6	V			M	1	0	5, 9, 8		5.0	5.0	2	7	0.2222222222222222	0.125	1.0625	0.10526315789473684
57	88	1/2	1/2	3/4	2	1	V64/V}					a	I		V64/V		V		64		V		}	M	1	0	6, 5, 9		5.0	6.0	0	4	0.0	0.0	1.0	0.0
58	89	0	0	3/4	2	1	vi{					a	I		vi		vi						{	m	1	0	6, 3, 7		6.0	6.0	1	5	0.16666666666666666	0.0625	2.4375	0.025
58	89	1/2	1/2	3/4	2	1	vi6					a	I		vi6		vi		6					m	1	0	3, 7, 6		6.0	3.0	0	2	0.0	0.0	0.5	0.0
59	90	0	0	3/4	2	1	iii					a	I		iii		iii							m	1	0	7, 4, 8		7.0	7.0	3	6	0.3333333333333333	0.125	2.375	0.05
59	90	1/2	1/2	3/4	2	1	iii6					a	I		iii6		iii		6					m	1	0	4, 8, 7		7.0	4.0	0	2	0.0	0.0	0.5	0.0
60	91	0	0	3/4	2	1	vi					a	I		vi		vi							m	1	0	6, 3, 7		6.0	6.0	2	5	0.2857142857142857	0.25	2.25	0.1
60	91	1/2	1/2	3/4	2	1	vi6					a	I		vi6		vi		6					m	1	0	3, 7, 6		6.0	3.0	2	2	0.5	0.25	0.25	0.5
61	92	0	0	3/4	2	1	iii					a	I		iii		iii							m	1	0	7, 4, 8		7.0	7.0	3	6	0.3333333333333333	0.125	2.375	0.05
61	92	1/2	1/2	3/4	2	1	iii6					a	I		iii6		iii		6					m	1	0	4, 8, 7		7.0	4.0	0	2	0.0	0.0	0.5	0.0
62	93	0	0	3/4	2	1	V/V					a	I		V/V		V				V			M	1	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.5	0.0
62	93	1/4	1/4	3/4	2	1	V					a	I		V		V							M	1	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	1.125	0.0
62	93	5/8	5/8	3/4	2	1	V43/V					a	I		V43/V		V		43		V			Mm7	1	0	6, 3, 5, 9		5.0	6.0	0	3	0.0	0.0	0.375	0.0
63	94	0	0	3/4	2	1	V					a	I		V		V							M	1	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.6875	0.0
63	94	3/16	3/16	3/4	2	1	viio2/V					a	I		viio2/V		vii	o	2		V			o7	1	0	0, 9, 6, 3		9.0	0.0	0	3	0.0	0.0	0.1875	0.0
63	94	1/4	1/4	3/4	2	1	V64					a	I		V64		V		64					M	1	0	5, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
63	94	1/2	1/2	3/4	2	1	viio6/V					a	I		viio6/V		vii	o	6		V			o	1	0	6, 3, 9		9.0	6.0	0	3	0.0	0.0	0.75	0.0
64	95	0	0	3/4	2	1	V					a	I		V		V							M	1	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.5625	0.0
